1,0.0,0,0,300.0,-3.552713678800501e-18,0.16216460880184208,-3.552713678800501e-18
2,2.809619238476954e-05,0,0,300.0,2.9871704291227984e-05,0.1621663125534883,-0.006118523193694056
3,5.619238476953908e-05,0,0,300.0,5.5495433991502806e-05,0.16215878593691269,-0.012222264322806898
4,8.428857715430862e-05,0,0,300.0,9.034139323501123e-05,0.16209240712819936,-0.018207791871696813
5,0.00011238476953907816,0,0,300.0,0.0001332333596182238,0.162017711459647,-0.02417230127452196
6,0.0001404809619238477,0,0,300.0,0.00017811635422999573,0.16193900503544484,-0.03013161771658511
7,0.00016857715430861723,0,0,300.0,0.00022428345286203922,0.1618580173372642,-0.03608895254177245
8,0.00019667334669338677,0,0,300.0,0.0002711375091223225,0.16177548211285137,-0.04204555724514879
9,0.00022476953907815632,0,0,300.0,0.0003188852386373,0.16169175851987166,-0.04800170174195877
10,0.00025286573146292583,0,0,300.0,0.00036716299172239884,0.16160705128164993,-0.053957762229545236
11,0.0002809619238476954,0,0,300.0,0.0004162400214215261,0.16152147927423902,-0.05991367949451183
12,0.0003090581162324649,0,0,300.0,0.0004657858654651754,0.16143524152417518,-0.06586972300871705
13,0.00033715430861723446,0,0,300.0,0.0005161355226703498,0.1613481512245323,-0.07182568286917575
14,0.000365250501002004,0,0,300.0,0.0005670223283287293,0.1612604219455578,-0.0777817642823036
15,0.00039334669338677355,0,0,300.0,0.0006184437092729596,0.16117209625373877,-0.08373798693368084
16,0.0004214428857715431,0,0,300.0,0.0006706335322126762,0.1610830273395352,-0.08969419257312447
17,0.00044953907815631263,0,0,300.0,0.0007233437407761621,0.1609934106306027,-0.0956505647899321
18,0.0004776352705410822,0,0,300.0,0.0007766635694071802,0.16090310584777778,-0.10160703504418
19,0.0005057314629258517,0,0,300.0,0.0008306220132377505,0.16081221386705233,-0.1075635944820248
20,0.0005338276553106213,0,0,300.0,0.0008851970108493888,0.1607207318865342,-0.11352025063842668
21,0.0005619238476953907,0,0,300.0,0.0009403879954746337,0.16062859945751817,-0.11947701333424195
22,0.0005900200400801603,0,0,300.0,0.0009960784825605914,0.16053597905273348,-0.12543396430972506
23,0.0006181162324649298,0,0,300.0,0.0010474377664072812,0.16047664893118752,-0.13138907984801773
24,0.0006462124248496994,0,0,300.0,0.0010787568685600632,0.1604268043256029,-0.1373809947051883
25,0.0006743086172344689,0,0,300.0,0.001101482480809512,0.16038482166878595,-0.14338841562223129
26,0.0007024048096192385,0,0,300.0,0.001118855257536268,0.1603491935110232,-0.14940565171645523
